Timestamp,Generated Query
2026-06-11 04:01:34,medium entropy alloy fuel cell electrocatalyst acidic ORR
2026-06-11 04:01:34,MPEA carbon nanotube supported ethanol oxidation reaction fuel cell
2026-06-11 04:01:34,PtPdRuNiCo ORR electrochemically active surface area fuel cell
2026-06-11 04:01:34,Rh Cr multimetallic alloy EOR fuel cell
2026-06-11 04:01:34,medium entropy alloy fuel cell ECSA
2026-06-11 04:01:34,PtPdNiCoFe fuel cell fuel cell performance
2026-06-11 04:01:34,high entropy alloy ORR power density fuel cell
2026-06-11 04:05:00,high entropy alloys fuel cell electrocatalyst hydrogen oxidation reaction
2026-06-11 04:05:00,PtPdAuAgCu fuel cell accelerated durability test
2026-06-11 04:05:00,PtCoNiCuFe high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 04:05:00,PtPdRuRhIr high entropy alloy HOR fuel cell
2026-06-11 04:05:00,Rh Cr high entropy alloy hydrogen oxidation reaction fuel cell
2026-06-11 04:05:00,high entropy nanoparticle alloy catalyst fuel cell
2026-06-11 04:05:00,medium entropy alloy carbon nanotube supported ORR fuel cell
2026-06-11 04:05:00,multi-principal element alloy nanocrystal fuel cell
2026-06-11 04:08:35,IrRuRhPtPd carbon supported EOR fuel cell
2026-06-11 04:08:35,Pd Pt Ni Co Cu MEA performance electrocatalyst
2026-06-11 04:08:35,Rh Cr multi principal element alloy ethanol oxidation reaction fuel cell
2026-06-11 04:08:35,Pd multi-principal element alloy mass activity fuel cell
2026-06-11 04:08:35,medium-entropy alloy carbon nanotube supported acidic oxygen reduction fuel cell
2026-06-11 04:08:35,Pt based compositionally complex alloy alkaline oxygen reduction fuel cell
2026-06-11 04:08:35,high-entropy alloy platinum based methanol oxidation reaction fuel cell
2026-06-11 04:08:35,Rh based high entropy alloys fuel cell
2026-06-11 04:15:30,multi principal element alloy alkaline ORR electrocatalyst fuel cell
2026-06-11 04:15:30,multi-principal element alloy acidic fuel cell HOR
2026-06-11 04:15:30,high entropy alloy intermetallic fuel cell
2026-06-11 04:15:30,medium-entropy alloy EOR catalyst fuel cell
2026-06-11 04:15:30,Ir Ru Rh Pt Pd fuel cell durability
2026-06-11 04:15:30,Pt-Pd-Ni-Co-Fe high entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 04:15:30,Pt Fe Co Ni Mn oxygen reduction reaction electrocatalyst fuel cell
2026-06-11 04:15:30,PtPdRuRhIr alkaline ORR fuel cell
2026-06-11 04:18:28,multicomponent alloy nanosheet ORR fuel cell
2026-06-11 04:18:28,PtPdCoNiCu carbon supported MOR fuel cell
2026-06-11 04:18:28,high-entropy alloy nanocrystal HOR fuel cell
2026-06-11 04:18:28,Pt Pd Co Ni Cu carbon supported EOR fuel cell
2026-06-11 04:18:28,Ir Ru Rh Pt Pd ethanol oxidation reaction fuel cell
2026-06-11 04:18:28,high-entropy alloy alkaline ORR fuel cell
2026-06-11 04:18:28,high entropy intermetallic carbon nanotube supported ORR fuel cell
2026-06-11 04:18:28,high entropy electrocatalyst ADT MOR fuel cell
2026-06-11 04:29:24,PtPdRuNiCo ORR fuel cell
2026-06-11 04:29:24,multi-principal element alloy Pt based alkaline ORR fuel cell
2026-06-11 04:29:24,PtCoNiCuFe mass activity electrocatalyst fuel cell
2026-06-11 04:29:24,compositionally complex alloy polymer electrolyte membrane fuel cell half wave potential
2026-06-11 04:29:24,multimetallic alloy ORR mass activity fuel cell
2026-06-11 04:29:24,compositionally complex alloy MEA specific activity
2026-06-11 04:29:24,compositionally complex alloy methanol oxidation reaction catalyst fuel cell
2026-06-11 04:29:24,high entropy alloys hydrogen oxidation reaction electrocatalyst fuel cell
2026-06-11 04:39:56,high entropy nanomaterial fuel cell half-wave potential
2026-06-11 04:39:56,medium-entropy alloy mass activity hydrogen oxidation reaction fuel cell
2026-06-11 04:39:56,high entropy alloys fuel cell electrocatalyst alkaline ORR
2026-06-11 04:39:56,high entropy intermetallic ORR ECSA fuel cell
2026-06-11 04:39:56,high entropy intermetallic fuel cell electrocatalyst MEA performance
2026-06-11 04:39:56,Ir based multi-principal element alloy hydrogen oxidation reaction fuel cell
2026-06-11 04:39:56,Rh Co multi principal element alloy ORR fuel cell
2026-06-11 04:39:56,PtFeCoNiMn carbon supported ethanol oxidation reaction fuel cell
2026-06-11 04:42:56,multi-principal element alloy Pt based methanol oxidation reaction fuel cell
2026-06-11 04:42:56,multi principal element alloy acidic oxygen reduction fuel cell
2026-06-11 04:42:56,high entropy alloys nanosheet ethanol oxidation reaction fuel cell
2026-06-11 04:42:56,high entropy alloys fuel cell electrochemically active surface area
2026-06-11 04:42:56,PtIrRuRhPd methanol oxidation reaction electrocatalyst fuel cell
2026-06-11 04:42:56,medium entropy alloy ORR mass activity fuel cell
2026-06-11 04:42:56,PtRuFeCoNi fuel cell half-wave potential
2026-06-11 04:42:56,PtRuFeCoNi fuel cell power density
2026-06-11 04:43:29,PtRuFeCoNi MOR fuel cell
2026-06-11 04:43:29,high entropy intermetallic carbon nanotube supported fuel cell
2026-06-11 04:43:29,Pd Cr high entropy alloy ORR fuel cell
2026-06-11 04:43:29,multimetallic alloy Pt based oxygen reduction reaction fuel cell
2026-06-11 04:43:29,MPEA MEA mass activity
2026-06-11 04:43:29,Pt-Pd-Ni-Co-Fe high entropy alloy hydrogen oxidation reaction fuel cell
2026-06-11 04:43:29,multi principal element alloy CNT supported ORR fuel cell
2026-06-11 04:43:29,high-entropy alloy PEMFC
2026-06-11 05:05:52,Pt-Ni-Co-Fe-Cu fuel cell ADT
2026-06-11 05:05:52,high entropy nanomaterial single phase MOR fuel cell
2026-06-11 05:05:52,IrRuRhPtPd acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 05:05:52,medium-entropy alloy acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 05:05:52,MPEA accelerated stress test methanol oxidation reaction fuel cell
2026-06-11 05:05:52,Rh based high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 05:05:52,multicomponent alloy HOR catalyst fuel cell
2026-06-11 05:05:52,multi principal element alloy carbon nanotube supported hydrogen oxidation reaction fuel cell
2026-06-11 05:08:39,medium entropy alloy half-wave potential alkaline oxygen reduction fuel cell
2026-06-11 05:08:39,high-entropy alloy single phase hydrogen oxidation reaction fuel cell
2026-06-11 05:08:39,high entropy alloy acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 05:08:39,compositionally complex alloy ORR half wave potential fuel cell
2026-06-11 05:08:39,multi principal element alloy accelerated stress test hydrogen oxidation reaction fuel cell
2026-06-11 05:08:39,high-entropy alloy Pt based alkaline oxygen reduction fuel cell
2026-06-11 05:08:39,high entropy intermetallic platinum based acidic ORR fuel cell
2026-06-11 05:08:39,high-entropy nanoparticle fuel cell half wave potential
2026-06-11 05:09:50,high entropy electrocatalyst intermetallic ORR fuel cell
2026-06-11 05:09:50,compositionally complex alloy nanoparticle acidic ORR fuel cell
2026-06-11 05:09:50,compositionally complex alloy proton exchange membrane fuel cell
2026-06-11 05:09:50,Rh based MPEA ORR fuel cell
2026-06-11 05:09:50,high-entropy alloy MEA methanol oxidation reaction
2026-06-11 05:09:50,PdRuRhIrPt carbon supported hydrogen oxidation reaction fuel cell
2026-06-11 05:09:50,Rh W high-entropy alloy HOR fuel cell
2026-06-11 05:09:50,high entropy electrocatalyst membrane electrode assembly alkaline oxygen reduction
2026-06-11 05:13:41,Ru W high entropy nanomaterial MOR fuel cell
2026-06-11 05:13:41,Pt Pd Ni Co Fe fuel cell MEA performance
2026-06-11 05:13:41,high entropy nanomaterial proton exchange membrane fuel cell ethanol oxidation reaction
2026-06-11 05:13:41,multicomponent alloy fuel cell catalyst electrochemically active surface area
2026-06-11 05:13:41,Pd Ru Rh Ir Pt oxygen reduction reaction fuel cell
2026-06-11 05:13:41,medium-entropy alloy specific activity HOR fuel cell
2026-06-11 05:13:41,Pt-Ni-Co-Fe-Cu ORR ADT fuel cell
2026-06-11 05:13:41,high entropy intermetallic Vulcan supported ethanol oxidation reaction fuel cell
2026-06-11 05:15:59,high entropy nanomaterial membrane electrode assembly HOR
2026-06-11 05:15:59,PtIrRuRhPd acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 05:15:59,high-entropy alloy fuel cell ECSA
2026-06-11 05:15:59,multimetallic alloy hydrogen oxidation reaction fuel cell
2026-06-11 05:15:59,Ir high entropy electrocatalyst mass activity fuel cell
2026-06-11 05:15:59,medium entropy alloy acidic oxygen reduction electrocatalyst fuel cell
2026-06-11 05:15:59,PtIrRuRhPd high entropy alloy acidic oxygen reduction fuel cell
2026-06-11 05:15:59,compositionally complex alloy fuel cell electrocatalyst
2026-06-11 05:21:14,high entropy nanoparticle polymer electrolyte membrane fuel cell mass activity
2026-06-11 05:21:14,high entropy alloy fuel cell half wave potential
2026-06-11 05:21:14,PtRuFeCoNi ORR ECSA fuel cell
2026-06-11 05:21:14,high entropy alloy fuel cell electrocatalyst electrochemically active surface area
2026-06-11 05:21:14,Pd Pt Ni Co Cu alkaline ORR fuel cell
2026-06-11 05:21:14,Rh MPEA mass activity fuel cell
2026-06-11 05:21:14,multi principal element alloy EOR catalyst fuel cell
2026-06-11 05:21:14,high entropy electrocatalyst PEMFC acidic ORR
2026-06-11 05:29:01,Pt Ru Fe Co Ni acidic ORR electrocatalyst fuel cell
2026-06-11 05:29:01,high entropy nanomaterial accelerated stress test HOR fuel cell
2026-06-11 05:29:01,Ir Ru Rh Pt Pd carbon supported methanol oxidation reaction fuel cell
2026-06-11 05:29:01,multi-principal element alloy ORR MEA performance
2026-06-11 05:29:01,Pt Co Ni Cu Fe fuel cell accelerated stress test
2026-06-11 05:29:01,Rh based multimetallic alloy ORR fuel cell
2026-06-11 05:29:01,Rh based multimetallic alloy methanol oxidation reaction fuel cell
2026-06-11 05:29:01,Pt-Pd-Ni-Co-Fe half-wave potential electrocatalyst fuel cell
2026-06-11 05:31:46,multi-principal element alloy acidic ORR fuel cell
2026-06-11 05:31:46,Pt Ru Fe Co Ni half-wave potential electrocatalyst fuel cell
2026-06-11 05:31:46,high entropy nanomaterial fuel cell ECSA
2026-06-11 05:31:46,PtPdCoNiCu carbon supported oxygen reduction reaction fuel cell
2026-06-11 05:31:46,high entropy alloy ethanol oxidation reaction fuel cell
2026-06-11 05:31:46,Rh Fe high entropy alloys alkaline oxygen reduction fuel cell
2026-06-11 05:31:46,MPEA acidic fuel cell half-wave potential
2026-06-11 05:31:46,Ir Ru Rh Pt Pd half-wave potential electrocatalyst fuel cell
2026-06-11 05:33:14,medium-entropy alloy ORR catalyst fuel cell
2026-06-11 05:33:14,multi-principal element alloy Pt based MOR fuel cell
2026-06-11 05:33:14,high entropy electrocatalyst membrane electrode assembly accelerated stress test
2026-06-11 05:33:14,medium-entropy alloy carbon nanotube supported fuel cell
2026-06-11 05:33:14,PtIrRuRhPd ORR specific activity fuel cell
2026-06-11 05:33:14,IrRuRhPtPd fuel cell stability
2026-06-11 05:33:14,PtIrRuRhPd carbon supported ethanol oxidation reaction fuel cell
2026-06-11 05:33:14,multi-principal element alloy PEMFC alkaline ORR
2026-06-11 05:38:37,Pt-Pd-Ni-Co-Fe ECSA electrocatalyst fuel cell
2026-06-11 05:38:37,Ru Sn high entropy nanomaterial alkaline ORR fuel cell
2026-06-11 05:38:37,Pt medium-entropy alloy mass activity fuel cell
2026-06-11 05:38:37,Pt Ir Ru Rh Pd high entropy alloy alkaline ORR fuel cell
2026-06-11 05:38:37,Pt Pd Co Ni Cu HOR fuel cell
2026-06-11 05:38:37,Rh Fe high entropy alloy ORR fuel cell
2026-06-11 05:38:37,high entropy alloy platinum based ORR fuel cell
2026-06-11 05:38:37,PtCoNiCuFe ORR mass activity fuel cell
2026-06-11 05:39:05,high-entropy alloy Pt based EOR fuel cell
2026-06-11 05:39:05,medium-entropy alloy ORR electrochemically active surface area fuel cell
2026-06-11 05:39:05,high-entropy nanoparticle nanoparticles ORR fuel cell
2026-06-11 05:39:05,medium entropy alloy intermetallic fuel cell
2026-06-11 05:39:05,Pt high entropy electrocatalyst mass activity fuel cell
2026-06-11 05:39:05,compositionally complex alloy proton exchange membrane fuel cell catalyst
2026-06-11 05:39:05,PtFeCoNiMn fuel cell accelerated stress test
2026-06-11 05:39:05,multi principal element alloy fuel cell electrocatalyst mass activity
2026-06-11 05:39:31,multicomponent alloy Pt based alkaline oxygen reduction fuel cell
2026-06-11 05:39:31,Pt Co Ni Cu Fe high entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 05:39:31,high entropy alloy fuel cell performance EOR
2026-06-11 05:39:31,Pt-Ni-Co-Fe-Cu fuel cell MEA performance
2026-06-11 05:39:31,Ru Sn high entropy alloy ORR fuel cell
2026-06-11 05:39:31,high-entropy alloy proton exchange membrane fuel cell ethanol oxidation reaction
2026-06-11 05:39:31,Pt Co Ni Cu Fe acidic ORR fuel cell
2026-06-11 05:39:31,Pd medium entropy alloy mass activity fuel cell
2026-06-11 05:44:55,Ru Cr high entropy electrocatalyst acidic oxygen reduction fuel cell
2026-06-11 05:44:55,multi principal element alloy ethanol oxidation reaction fuel cell
2026-06-11 05:44:55,medium-entropy alloy fuel cell specific activity
2026-06-11 05:44:55,multicomponent alloy fuel cell ECSA
2026-06-11 05:44:55,high entropy intermetallic polymer electrolyte membrane fuel cell half-wave potential
2026-06-11 05:44:55,medium entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 05:44:55,high-entropy nanoparticle Pt based ORR fuel cell
2026-06-11 05:44:55,high-entropy alloy acidic ORR electrocatalyst fuel cell
2026-06-11 05:45:44,medium entropy alloy platinum based hydrogen oxidation reaction fuel cell
2026-06-11 05:45:44,Pt Pd Au Ag Cu electrochemically active surface area electrocatalyst fuel cell
2026-06-11 05:45:44,Pt Ru Fe Co Ni high entropy alloy HOR fuel cell
2026-06-11 05:45:44,PtPdNiCoFe high entropy alloy alkaline ORR fuel cell
2026-06-11 05:45:44,medium-entropy alloy proton exchange membrane fuel cell mass activity
2026-06-11 05:45:44,PtIrRuRhPd ORR fuel cell
2026-06-11 05:45:44,PtFeCoNiMn ethanol oxidation reaction electrocatalyst fuel cell
2026-06-11 05:45:44,Pt Ni Co Fe Cu hydrogen oxidation reaction electrocatalyst fuel cell
2026-06-11 05:46:27,PtPdAuAgCu ethanol oxidation reaction electrocatalyst fuel cell
2026-06-11 05:46:27,multi principal element alloy EOR fuel cell
2026-06-11 05:46:27,Pt Co Ni Cu Fe power density electrocatalyst fuel cell
2026-06-11 05:46:27,MPEA fuel cell performance methanol oxidation reaction
2026-06-11 05:46:27,multi principal element alloy acidic oxygen reduction catalyst fuel cell
2026-06-11 05:46:27,Pt Ni Co Fe Cu ORR mass activity fuel cell
2026-06-11 05:46:27,Pt Pd Ru Ni Co hydrogen oxidation reaction electrocatalyst fuel cell
2026-06-11 05:46:27,Pt Fe high entropy intermetallic HOR fuel cell
2026-06-11 05:51:19,high entropy alloy nanoparticle ORR fuel cell
2026-06-11 05:51:19,multi principal element alloy Pt based MOR fuel cell
2026-06-11 05:51:19,high-entropy nanoparticle nanosheet ORR fuel cell
2026-06-11 05:51:19,Pt-Pd-Ni-Co-Fe ORR electrochemically active surface area fuel cell
2026-06-11 05:51:19,high entropy alloy acidic oxygen reduction catalyst fuel cell
2026-06-11 05:51:19,high entropy nanomaterial XC-72 supported ORR fuel cell
2026-06-11 05:51:19,Ru based high-entropy nanoparticle oxygen reduction reaction fuel cell
2026-06-11 05:51:19,high entropy alloys ORR electrochemically active surface area fuel cell
2026-06-11 05:51:59,Pt-Ni-Co-Fe-Cu EOR fuel cell
2026-06-11 05:51:59,Pt-Pd-Ni-Co-Fe ORR ADT fuel cell
2026-06-11 05:51:59,PtNiCoFeCu alkaline oxygen reduction electrocatalyst fuel cell
2026-06-11 05:51:59,PtRuFeCoNi MOR electrocatalyst fuel cell
2026-06-11 05:51:59,Ir Ru Rh Pt Pd ORR stability fuel cell
2026-06-11 05:51:59,multi principal element alloy Vulcan supported EOR fuel cell
2026-06-11 05:51:59,Pt Pd Ni Co Fe carbon supported alkaline oxygen reduction fuel cell
2026-06-11 05:51:59,multi-principal element alloy ORR specific activity fuel cell
2026-06-11 05:52:39,Ir Sn high entropy intermetallic HOR fuel cell
2026-06-11 05:52:39,Ir high entropy alloy mass activity fuel cell
2026-06-11 05:52:39,medium entropy alloy fuel cell electrocatalyst alkaline ORR
2026-06-11 05:52:39,high entropy nanomaterial acidic ORR electrocatalyst fuel cell
2026-06-11 05:52:39,PtNiCoFeCu ECSA electrocatalyst fuel cell
2026-06-11 05:52:39,Ir Fe high entropy alloys oxygen reduction reaction fuel cell
2026-06-11 05:52:39,Rh based multimetallic alloy acidic ORR fuel cell
2026-06-11 05:52:39,PtPdNiCoFe oxygen reduction reaction electrocatalyst fuel cell
2026-06-11 05:53:11,multi-principal element alloy proton exchange membrane fuel cell MOR
2026-06-11 05:53:11,PtRuFeCoNi high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 05:53:11,high-entropy alloy alkaline oxygen reduction fuel cell
2026-06-11 05:53:11,MPEA PEMFC catalyst
2026-06-11 05:53:11,Pt based multi-principal element alloy alkaline oxygen reduction fuel cell
2026-06-11 05:53:11,high entropy alloy fuel cell accelerated stress test
2026-06-11 05:53:11,high-entropy nanoparticle fuel cell mass activity
2026-06-11 05:53:11,Pt-Ni-Co-Fe-Cu oxygen reduction reaction fuel cell
2026-06-11 05:54:17,PtPdNiCoFe hydrogen oxidation reaction fuel cell
2026-06-11 05:54:17,Pt Co Ni Cu Fe fuel cell specific activity
2026-06-11 05:54:17,Pt-Pd-Ru-Rh-Ir high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 05:54:17,compositionally complex alloy Pt based EOR fuel cell
2026-06-11 05:54:17,PtPdNiCoFe ORR ADT fuel cell
2026-06-11 05:54:17,high entropy alloy acidic ORR catalyst fuel cell
2026-06-11 05:54:17,high entropy intermetallic PEMFC MOR
2026-06-11 05:54:17,high entropy electrocatalyst ORR accelerated stress test fuel cell
2026-06-11 05:58:04,Ir based high-entropy alloy fuel cell
2026-06-11 05:58:04,Pt Fe Co Ni Mn high entropy alloy oxygen reduction reaction fuel cell
2026-06-11 05:58:04,PtPdRuNiCo methanol oxidation reaction fuel cell
2026-06-11 05:58:04,MPEA MEA half-wave potential
2026-06-11 05:58:04,high entropy intermetallic XC-72 supported ORR fuel cell
2026-06-11 05:58:04,compositionally complex alloy alkaline ORR catalyst fuel cell
2026-06-11 05:58:04,Ir Ru Rh Pt Pd specific activity electrocatalyst fuel cell
2026-06-11 05:58:04,Pt-Pd-Ru-Rh-Ir alkaline oxygen reduction fuel cell
2026-06-11 06:03:29,medium entropy alloy accelerated durability test MOR fuel cell
2026-06-11 06:03:29,high entropy electrocatalyst alkaline oxygen reduction electrocatalyst fuel cell
