W4404093777,Comprehensive risk-benefit assessment of chemicals: A case study on glyphosate
W2768049597,"Balancing activity, stability and conductivity of nanoporous core-shell iridium/iridium oxide oxygen evolution catalysts"
W4380878375,Tunable CO2 electroreduction to ethanol and ethylene with controllable interfacial wettability
W2921797260,Rationally designed bimetallic Au@Pt nanoparticles for glucose oxidation
W4394892556,Unveiling synergy of strain and ligand effects in metallic aerogel for electrocatalytic polyethylene terephthalate upcycling
W4366082686,Electronic Structure Engineering of Pt Species over Pt/WO<sub>3</sub> toward Highly Efficient Electrocatalytic Hydrogen Evolution
W4411964660,Tensile-strained PtSnBiPdIn high-entropy-alloy nanoparticles with nanopore structures for efficient ethylene glycol oxidation performance
W3196549373,Construction of Pd-Zn dual sites to enhance the performance for ethanol electro-oxidation reaction
W4396699940,"Carbon Monoxide-Resistant Anode Catalysts for Single-Cell Direct Carbon Monoxide Fuel Cells: Binary, Ternary, And Quaternary Platinum Alloys as Anode Electrocatalysts"
W4392889738,Lattice engineering of noble metal-based nanomaterials <i>via</i> metal–nonmetal interactions for catalytic applications
W4389986734,Constructing Fully‐Active and Ultra‐Active Sites in High‐Entropy Alloy Nanoclusters for Hydrazine Oxidation‐Assisted Electrolytic Hydrogen Production
W3174885863,Hydrogen spillover-driven synthesis of high-entropy alloy nanoparticles as a robust catalyst for CO2 hydrogenation
W4304013996,A general approach to high-entropy metallic nanowire electrocatalysts
W4409048836,Highly Distorted High-Entropy Alloy Aerogels for High-Efficiency Hydrogen Oxidation Reaction
W4221073509,Atomic-precision Pt6 nanoclusters for enhanced hydrogen electro-oxidation
W4381943566,Embedding oxophilic rare-earth single atom in platinum nanoclusters for efficient hydrogen electro-oxidation
W4365141056,"High-entropy alloys in water electrolysis: Recent advances, fundamentals, and challenges"
W4318825845,"Alkaline Hydrogen Oxidation Reaction Catalysts: Insight into Catalytic Mechanisms, Classification, Activity Regulation and Challenges"
W4378349668,Scalable and Controllable Synthesis of Pt‐Ni Bunched‐Nanocages Aerogels as Efficient Electrocatalysts for Oxygen Reduction Reaction
W2727725179,Bimetallic Nanoparticles in Alternative Solvents for Catalytic Purposes
W4287853740,Osmium and OsOx nanoparticles: an overview of syntheses and applications
W4417535703,Lattice Mismatched Platinum‐Tellurium@Platinum‐Ruthenium Core@Shell Nanorods Achieve Ultrahigh Alkaline Hydrogen Electrocatalysis for Dual Practical Devices
W4388732212,Recent advances and perspectives of Ir-based anode catalysts in PEM water electrolysis
W4416337941,Revealing Robust Atomic Configurations of the Ligand‐Assisted Synthesized High‐Entropy PtIrFeCoNiCu Nano‐Intermetallic Catalysts During Oxygen Reductions in Fuel Cells
W4407551639,Recent Advances in Membrane Electrode Assembly Based Nitrate Reduction Electrolyzers for Sustainable Ammonia Synthesis
W38516927,排水性舗装用区画線消去工法=ウォータージェットピーラーシステム(WJPS)工法=
W3094238624,Surface-structure tailoring of ultrafine PtCu nanowires for enhanced electrooxidation of alcohols
W3007503798,"Recent advances in the electrooxidation of biomass-based organic molecules for energy, chemicals and hydrogen production"
W4405858797,Size‐Adjustable High‐Entropy Alloy Nanoparticles as an Efficient Platform for Electrocatalysis
W4390950929,Synergistic Effects of PtRhNiFeCu High Entropy Alloy Nanocatalyst for Hydrogen Evolution and Oxygen Reduction Reactions
W4386054575,Flash‐Thermal Shock Synthesis of High‐Entropy Alloys Toward High‐Performance Water Splitting
W4376131694,Ordering‐Dependent Hydrogen Evolution and Oxygen Reduction Electrocatalysis of High‐Entropy Intermetallic Pt<sub>4</sub>FeCoCuNi
W2763137351,Trimetallic PtAuNi alloy nanoparticles as an efficient electrocatalyst for the methanol electrooxidation reaction
W4409653483,Golden Single‐Atom Alloys Selectively Boosting Oxygen Reduction and Methanol Oxidation
W4377107715,Pencil-like Hollow Carbon Nanotubes Embedded CoP-V4P3 Heterostructures as a Bifunctional Catalyst for Electrocatalytic Overall Water Splitting
W4319936755,Insights into the Effect of Metal Ratio on Cooperative Redox Enhancement Effects over Au- and Pd-Mediated Alcohol Oxidation
W4220907455,Tracking the Catalyst Layer Depth-Dependent Electrochemical Degradation of a Bimodal Pt/C Fuel Cell Catalyst: A Combined <i>Operando</i> Small- and Wide-Angle X-ray Scattering Study
W3157685787,<i>Operando</i> SAXS study of a Pt/C fuel cell catalyst with an X-ray laboratory source
W4304809256,Investigating the Particle Growth in Bimodal Pt/C Catalysts by In-Situ Small-Angle X-ray Scattering: Challenges in the Evaluation of Stress Test Protocol-Dependent Degradation Mechanisms
W4397033739,Atomically dispersed Iridium on Mo2C as an efficient and stable alkaline hydrogen oxidation reaction catalyst
W4404505389,High‐Entropy PdRhFeCoMo Metallene With High C1 Selectivity and Anti‐Poisoning Ability for Ethanol Electrooxidation
W4404201291,Intrinsic oxygen evolution reaction activity and stability enhancement of IrOx electrocatalysts by microwave irradiation
W4409150968,Harnessing machine learning for high-entropy alloy catalysis: a focus on adsorption energy prediction
W4382402456,Novel Frontiers in High-Entropy Alloys
W4362607287,High‐Entropy Nanomaterials for Advanced Electrocatalysis
W4413539743,Sub‐5 nm Ultrasmall High‐entropy Alloy Nanomaterials for Electrocatalysis
W4367676544,Understanding Alkaline Hydrogen Oxidation Reaction on PdNiRuIrRh High‐Entropy‐Alloy by Machine Learning Potential
W4221086000,FeCoNiMnCr High-Entropy Alloy Nanoparticle-Grafted NCNTs with Promising Performance in the Ohmic Polarization Region of Fuel Cells
W3002490764,Recent Advances in Non-Precious Transition Metal/Nitrogen-doped Carbon for Oxygen Reduction Electrocatalysts in PEMFCs
W4394720918,Deciphering Indirect Nitrite Reduction to Ammonia in High‐Entropy Electrocatalysts Using In Situ Raman and X‐ray Absorption Spectroscopies
W7162566912,Recent advances in doped MoS2 electrocatalysts and photocatalysts for water splitting
W4384197577,Mesoporous multimetallic nanospheres with exposed highly entropic alloy sites
W4406382487,"Flash Joule heating for synthesis, upcycling and remediation"
W4290805304,Cryo-EM for nanomaterials: Progress and perspective
W4391556624,Corrosion Behavior of Steel 37 under Dynamic Conditions in 0.1 N H2SO4
W4283216264,Light doping of tungsten into copper-platinum nanoalloys for boosting their electrocatalytic performance in methanol oxidation
W4406849265,Catalytic CO−O coupling on high-entropy alloys: A composition optimization dependent on the reaction assumptions
W4384297858,Acidic enol electrooxidation-coupled hydrogen production with ampere-level current density
W4210300965,Ternary platinum–cobalt–indium nanoalloy on ceria as a highly efficient catalyst for the oxidative dehydrogenation of propane using CO2
W4414997273,Electrochemical Dehydrogenation of Piperazine on Pd-Based Multimetallic Alloy Catalysts
W7111092148,Electrochemical Dehydrogenationof Piperazine on Pd-BasedMultimetallic Alloy Catalysts
W4313500726,Oxygenated Hydrocarbons from Catalytic Hydrogenation of Carbon Dioxide
W7125697379,"Unraveling the Mixing Entropy-Activity Relationship in High Entropy Alloy Catalysts: The More, The Better?"
W3011550352,"High-throughput, combinatorial synthesis of multimetallic nanoclusters"
W4311283953,Correlations between experiments and simulations for formic acid oxidation
W4416347607,Platinum-based intermetallics for oxygen reduction catalysis: from binary to high-entropy
W7140171843,Visualizing Hydrogen Oxidation Reaction Deactivation on a Polycrystalline Pt Electrode Surface Suppressed by Melamine: A Scanning Electrochemical Microprobe Study
W7135171043,High-Throughput Electrochemistry Using Scanning Electrochemical Cells
W4415032833,Hydrogen Economy and Climate Change: Additive Manufacturing in Perspective
W4411499093,Advances and challenges in discharge plasma-assisted catalyst synthesis and surface engineering
W4412808908,Historical experimental data and theoretical volcano map-accelerated cross-scale design of a highly active and durable ternary alloy electrocatalyst for formic acid oxidation
W4415055169,Synthesis of PtCo nanotwinned catalysts via laser ablation
W7125133585,Glycine photosynthesis via C−N coupling of waste plastic and nitrate over diatomic Pd−B catalyst
W4399400764,Electrocatalysis in deep eutectic solvents: from fundamental properties to applications
W4414673957,Cluster expansion-accelerated exploration of the surface structure properties of a PdPtAg ternary alloy for the oxygen reduction reaction across the compositional space
W4402926711,PROGRAM AND BOOK OF ABSTRACT
W4415741312,Synthesis of three-dimensional multimetallic PdCuRuMoNi catalysts for efficient methanol oxidation reaction
W3122422236,Nanostage Alloying of Metals in Liquid Phase
W4389320373,Recent advances in metal-based electrocatalysts: from fundamentals and structural regulations to applications in anion-exchange membrane fuel cells
W4396674672,Porous Ruthenium–Tungsten–Zinc Nanocages for Efficient Electrocatalytic Hydrogen Oxidation Reaction in Alkali
W7141135429,High-entropy alloy electrocatalysts for oxygen reduction and hydrogen evolution reactions: recent advances and future perspectives
W4409314694,p-Block element in platinum group metal: Mechanism insight and structure design for alkaline hydrogen electrocatalysis
W4410063165,The potential of high-entropy alloys as catalyst materials in water-splitting application
W4411973160,Site‐Blocking Strategy Boosts H <sub>2</sub> S Tolerance in Platinum‐Based Hydrogen Oxidation Catalysts
W4409906731,Electrochemical Dissolution: Paths in High-Entropy Alloy Composition Space
W4319337047,Modeling Anion Poisoning during Oxygen Reduction on Pt Near-Surface Alloys
W4388734632,Hydrogenated borophene enabled synthesis of multielement intermetallic catalysts
W4385780019,Pb-rich Cu grain boundary sites for selective CO-to-n-propanol electroconversion
W4413099596,Favorable surface reconstruction with strong reducibility on the high‐entropy sulfide for efficient electrochemical oxidation of 5‐hydroxymethylfurfural at high concentrations
W7138929940,Modulating coordinate site occupancy in high-entropy spinel electrocatalysts
W3207811858,<i>nab</i>-Sirolimus for Patients With Malignant Perivascular Epithelioid Cell Tumors
W4221010751,Into the net zero emissions and climate change control: From solid carbon waste to effective solar convertors
W3033582867,Facing Climate Change: Application of Microbial Biostimulants to Mitigate Stress in Horticultural Crops
W4380768039,Systemic Treatments and Molecular Biomarkers for Perivascular Epithelioid Cell Tumors: A Single-institution Retrospective Analysis
W3186994683,Sustained response to pembrolizumab in recurrent perivascular epithelioid cell tumor with elevated expression of programmed death ligand: a case report
W4403646103,Interstitial Oxygen Acts as Electronic Buffer Stabilizing High‐Entropy Alloys for Trifunctional Electrocatalysis
W7131850351,Valorization of biomass derivatives for photocatalytic synthesis of nitrogen-containing chemicals
W4413200872,Advances in metal–organic framework-based electrocatalysts for electrooxidation reactions
W7133596031,"Palladium-Based Nanostructured Electrocatalysts for Fuel Cells: Design, Activity and Durability"
W4390340251,An Ultrasmall Ordered High-Entropy Intermetallic with Multiple Active Sites for the Oxygen Reduction Reaction
W4392296544,Local tetragonal distortion of Pt alloy catalysts for enhanced oxygen reduction reaction efficiency
W4405439103,Balancing Activity and Stability through Compositional Engineering of Ternary PtNi–Au Alloy ORR Catalysts
W4390471505,Hierarchical porous Fe/Ni-based bifunctional oxygen electrocatalysts for rechargeable zinc-air batteries
W4253601439,MOF-Derived Alloy Nanoparticles for Highly Durable Fuel Cell Electrocatalysts
W4400849852,Mitigating oxygen reduction reaction barriers: An in-depth first-principles exploration of high-entropy alloy as catalysts
W2022371352,Iron-based cathode catalyst with enhanced power density in polymer electrolyte membrane fuel cells
W2107443615,Principles and Materials Aspects of Direct Alkaline Alcohol Fuel Cells
W3191458373,High-performing commercial Fe–N–C cathode electrocatalyst for anion-exchange membrane fuel cells
W2791306075,Rational Design and Synthesis of Low-Temperature Fuel Cell Electrocatalysts
W4385950481,Recent Advances on PEM Fuel Cells: From Key Materials to Membrane Electrode Assembly
W2198128057,Phase and composition controllable synthesis of cobalt manganese spinel nanoparticles towards efficient oxygen electrocatalysis
